ref_area.label,source.label,indicator.label,sex.label,classif1.label,time,obs_value,obs_status.label,note_classif.label,note_indicator.label,note_source.label
Mexico,LFS - National Occupation and Employment Survey,Average hourly earnings of employees by sex,Total,Currency: U.S. dollars,2019,1.943,,,Currency: MEX - New Peso (MXN),Repository: ILO-STATISTICS - Micro data processing
Mexico,LFS - National Occupation and Employment Survey,Average hourly earnings of employees by sex,Male,Currency: Local currency,2019,37.166,,,Currency: MEX - New Peso (MXN),Repository: ILO-STATISTICS - Micro data processing
Mexico,LFS - National Occupation and Employment Survey,Average hourly earnings of employees by sex,Male,Currency: 2021 PPP $,2019,3.45,,,Currency: MEX - New Peso (MXN),Repository: ILO-STATISTICS - Micro data processing
Mexico,LFS - National Occupation and Employment Survey,Average hourly earnings of employees by sex,Male,Currency: U.S. dollars,2019,1.929,,,Currency: MEX - New Peso (MXN),Repository: ILO-STATISTICS - Micro data processing
Mexico,LFS - National Occupation and Employment Survey,Average hourly earnings of employees by sex,Female,Currency: Local currency,2019,37.864,,,Currency: MEX - New Peso (MXN),Repository: ILO-STATISTICS - Micro data processing
Mexico,LFS - National Occupation and Employment Survey,Average hourly earnings of employees by sex,Female,Currency: 2021 PPP $,2019,3.514,,,Currency: MEX - New Peso (MXN),Repository: ILO-STATISTICS - Micro data processing
Mexico,LFS - National Occupation and Employment Survey,Average hourly earnings of employees by sex,Female,Currency: U.S. dollars,2019,1.966,,,Currency: MEX - New Peso (MXN),Repository: ILO-STATISTICS - Micro data processing
Mexico,LFS - National Occupation and Employment Survey,Average hourly earnings of employees by sex,Total,Currency: Local currency,2018,35.54,,,Currency: MEX - New Peso (MXN),Repository: ILO-STATISTICS - Micro data processing
Mexico,LFS - National Occupation and Employment Survey,Average hourly earnings of employees by sex,Total,Currency: 2021 PPP $,2018,3.433,,,Currency: MEX - New Peso (MXN),Repository: ILO-STATISTICS - Micro data processing
Mexico,LFS - National Occupation and Employment Survey,Average hourly earnings of employees by sex,Total,Currency: U.S. dollars,2018,1.847,,,Currency: MEX - New Peso (MXN),Repository: ILO-STATISTICS - Micro data processing
Mexico,LFS - National Occupation and Employment Survey,Average hourly earnings of employees by sex,Male,Currency: Local currency,2018,35.177,,,Currency: MEX - New Peso (MXN),Repository: ILO-STATISTICS - Micro data processing
Mexico,LFS - National Occupation and Employment Survey,Average hourly earnings of employees by sex,Male,Currency: 2021 PPP $,2018,3.398,,,Currency: MEX - New Peso (MXN),Repository: ILO-STATISTICS - Micro data processing
Mexico,LFS - National Occupation and Employment Survey,Average hourly earnings of employees by sex,Male,Currency: U.S. dollars,2018,1.828,,,Currency: MEX - New Peso (MXN),Repository: ILO-STATISTICS - Micro data processing
Mexico,LFS - National Occupation and Employment Survey,Average hourly earnings of employees by sex,Female,Currency: Local currency,2018,36.147,,,Currency: MEX - New Peso (MXN),Repository: ILO-STATISTICS - Micro data processing
Mexico,LFS - National Occupation and Employment Survey,Average hourly earnings of employees by sex,Female,Currency: 2021 PPP $,2018,3.492,,,Currency: MEX - New Peso (MXN),Repository: ILO-STATISTICS - Micro data processing
Mexico,LFS - National Occupation and Employment Survey,Average hourly earnings of employees by sex,Female,Currency: U.S. dollars,2018,1.878,,,Currency: MEX - New Peso (MXN),Repository: ILO-STATISTICS - Micro data processing
Mexico,LFS - National Occupation and Employment Survey,Average hourly earnings of employees by sex,Total,Currency: Local currency,2017,33.914,,,Currency: MEX - New Peso (MXN),Repository: ILO-STATISTICS - Micro data processing
Mexico,LFS - National Occupation and Employment Survey,Average hourly earnings of employees by sex,Total,Currency: 2021 PPP $,2017,3.346,,,Currency: MEX - New Peso (MXN),Repository: ILO-STATISTICS - Micro data processing
Mexico,LFS - National Occupation and Employment Survey,Average hourly earnings of employees by sex,Total,Currency: U.S. dollars,2017,1.792,,,Currency: MEX - New Peso (MXN),Repository: ILO-STATISTICS - Micro data processing
Mexico,LFS - National Occupation and Employment Survey,Average hourly earnings of employees by sex,Male,Currency: Local currency,2017,33.452,,,Currency: MEX - New Peso (MXN),Repository: ILO-STATISTICS - Micro data processing
Mexico,LFS - National Occupation and Employment Survey,Average hourly earnings of employees by sex,Male,Currency: 2021 PPP $,2017,3.3,,,Currency: MEX - New Peso (MXN),Repository: ILO-STATISTICS - Micro data processing
Mexico,LFS - National Occupation and Employment Survey,Average hourly earnings of employees by sex,Male,Currency: U.S. dollars,2017,1.768,,,Currency: MEX - New Peso (MXN),Repository: ILO-STATISTICS - Micro data processing
Mexico,LFS - National Occupation and Employment Survey,Average hourly earnings of employees by sex,Female,Currency: Local currency,2017,34.693,,,Currency: MEX - New Peso (MXN),Repository: ILO-STATISTICS - Micro data processing
Mexico,LFS - National Occupation and Employment Survey,Average hourly earnings of employees by sex,Female,Currency: 2021 PPP $,2017,3.423,,,Currency: MEX - New Peso (MXN),Repository: ILO-STATISTICS - Micro data processing
Mexico,LFS - National Occupation and Employment Survey,Average hourly earnings of employees by sex,Female,Currency: U.S. dollars,2017,1.833,,,Currency: MEX - New Peso (MXN),Repository: ILO-STATISTICS - Micro data processing
Mexico,LFS - National Occupation and Employment Survey,Average hourly earnings of employees by sex,Total,Currency: Local currency,2016,32.666,,,Currency: MEX - New Peso (MXN),Repository: ILO-STATISTICS - Micro data processing
Mexico,LFS - National Occupation and Employment Survey,Average hourly earnings of employees by sex,Total,Currency: 2021 PPP $,2016,3.453,,,Currency: MEX - New Peso (MXN),Repository: ILO-STATISTICS - Micro data processing
Mexico,LFS - National Occupation and Employment Survey,Average hourly earnings of employees by sex,Total,Currency: U.S. dollars,2016,1.75,,,Currency: MEX - New Peso (MXN),Repository: ILO-STATISTICS - Micro data processing
Mexico,LFS - National Occupation and Employment Survey,Average hourly earnings of employees by sex,Male,Currency: Local currency,2016,32.245,,,Currency: MEX - New Peso (MXN),Repository: ILO-STATISTICS - Micro data processing
Mexico,LFS - National Occupation and Employment Survey,Average hourly earnings of employees by sex,Male,Currency: 2021 PPP $,2016,3.409,,,Currency: MEX - New Peso (MXN),Repository: ILO-STATISTICS - Micro data processing
Mexico,LFS - National Occupation and Employment Survey,Average hourly earnings of employees by sex,Male,Currency: U.S. dollars,2016,1.728,,,Currency: MEX - New Peso (MXN),Repository: ILO-STATISTICS - Micro data processing
Mexico,LFS - National Occupation and Employment Survey,Average hourly earnings of employees by sex,Female,Currency: Local currency,2016,33.389,,,Currency: MEX - New Peso (MXN),Repository: ILO-STATISTICS - Micro data processing
Mexico,LFS - National Occupation and Employment Survey,Average hourly earnings of employees by sex,Female,Currency: 2021 PPP $,2016,3.53,,,Currency: MEX - New Peso (MXN),Repository: ILO-STATISTICS - Micro data processing
Mexico,LFS - National Occupation and Employment Survey,Average hourly earnings of employees by sex,Female,Currency: U.S. dollars,2016,1.789,,,Currency: MEX - New Peso (MXN),Repository: ILO-STATISTICS - Micro data processing
Mexico,LFS - National Occupation and Employment Survey,Average hourly earnings of employees by sex,Total,Currency: Local currency,2015,31.365,,,Currency: MEX - New Peso (MXN),Repository: ILO-STATISTICS - Micro data processing
Mexico,LFS - National Occupation and Employment Survey,Average hourly earnings of employees by sex,Total,Currency: 2021 PPP $,2015,3.325,,,Currency: MEX - New Peso (MXN),Repository: ILO-STATISTICS - Micro data processing
Mexico,LFS - National Occupation and Employment Survey,Average hourly earnings of employees by sex,Total,Currency: U.S. dollars,2015,1.979,,,Currency: MEX - New Peso (MXN),Repository: ILO-STATISTICS - Micro data processing
Mexico,LFS - National Occupation and Employment Survey,Average hourly earnings of employees by sex,Male,Currency: Local currency,2015,30.941,,,Currency: MEX - New Peso (MXN),Repository: ILO-STATISTICS - Micro data processing
Mexico,LFS - National Occupation and Employment Survey,Average hourly earnings of employees by sex,Male,Currency: 2021 PPP $,2015,3.28,,,Currency: MEX - New Peso (MXN),Repository: ILO-STATISTICS - Micro data processing
Mexico,LFS - National Occupation and Employment Survey,Average hourly earnings of employees by sex,Male,Currency: U.S. dollars,2015,1.952,,,Currency: MEX - New Peso (MXN),Repository: ILO-STATISTICS - Micro data processing
Mexico,LFS - National Occupation and Employment Survey,Average hourly earnings of employees by sex,Female,Currency: Local currency,2015,32.093,,,Currency: MEX - New Peso (MXN),Repository: ILO-STATISTICS - Micro data processing
Mexico,LFS - National Occupation and Employment Survey,Average hourly earnings of employees by sex,Female,Currency: 2021 PPP $,2015,3.402,,,Currency: MEX - New Peso (MXN),Repository: ILO-STATISTICS - Micro data processing
Mexico,LFS - National Occupation and Employment Survey,Average hourly earnings of employees by sex,Female,Currency: U.S. dollars,2015,2.025,,,Currency: MEX - New Peso (MXN),Repository: ILO-STATISTICS - Micro data processing
Mexico,LFS - National Occupation and Employment Survey,Average hourly earnings of employees by sex,Total,Currency: Local currency,2014,30.366,,,Currency: MEX - New Peso (MXN),Repository: ILO-STATISTICS - Micro data processing
Mexico,LFS - National Occupation and Employment Survey,Average hourly earnings of employees by sex,Total,Currency: 2021 PPP $,2014,3.246,,,Currency: MEX - New Peso (MXN),Repository: ILO-STATISTICS - Micro data processing
Mexico,LFS - National Occupation and Employment Survey,Average hourly earnings of employees by sex,Total,Currency: U.S. dollars,2014,2.284,,,Currency: MEX - New Peso (MXN),Repository: ILO-STATISTICS - Micro data processing
Mexico,LFS - National Occupation and Employment Survey,Average hourly earnings of employees by sex,Male,Currency: Local currency,2014,29.977,,,Currency: MEX - New Peso (MXN),Repository: ILO-STATISTICS - Micro data processing
Mexico,LFS - National Occupation and Employment Survey,Average hourly earnings of employees by sex,Male,Currency: 2021 PPP $,2014,3.205,,,Currency: MEX - New Peso (MXN),Repository: ILO-STATISTICS - Micro data processing
Mexico,LFS - National Occupation and Employment Survey,Average hourly earnings of employees by sex,Male,Currency: U.S. dollars,2014,2.255,,,Currency: MEX - New Peso (MXN),Repository: ILO-STATISTICS - Micro data processing
Mexico,LFS - National Occupation and Employment Survey,Average hourly earnings of employees by sex,Female,Currency: Local currency,2014,31.039,,,Currency: MEX - New Peso (MXN),Repository: ILO-STATISTICS - Micro data processing
Mexico,LFS - National Occupation and Employment Survey,Average hourly earnings of employees by sex,Female,Currency: 2021 PPP $,2014,3.318,,,Currency: MEX - New Peso (MXN),Repository: ILO-STATISTICS - Micro data processing
Mexico,LFS - National Occupation and Employment Survey,Average hourly earnings of employees by sex,Female,Currency: U.S. dollars,2014,2.335,,,Currency: MEX - New Peso (MXN),Repository: ILO-STATISTICS - Micro data processing
Panama,LFS - Labour Market Survey,Average hourly earnings of employees by sex,Total,Currency: Local currency,2024,5.277,,,Currency: PAN - Balboa (PAB),Repository: ILO-STATISTICS - Micro data processing | Data reference period: October
Panama,LFS - Labour Market Survey,Average hourly earnings of employees by sex,Total,Currency: 2021 PPP $,2024,10.326,,,Currency: PAN - Balboa (PAB),Repository: ILO-STATISTICS - Micro data processing | Data reference period: October
Panama,LFS - Labour Market Survey,Average hourly earnings of employees by sex,Total,Currency: U.S. dollars,2024,5.277,,,Currency: PAN - Balboa (PAB),Repository: ILO-STATISTICS - Micro data processing | Data reference period: October
Panama,LFS - Labour Market Survey,Average hourly earnings of employees by sex,Male,Currency: Local currency,2024,5.017,,,Currency: PAN - Balboa (PAB),Repository: ILO-STATISTICS - Micro data processing | Data reference period: October
Panama,LFS - Labour Market Survey,Average hourly earnings of employees by sex,Male,Currency: 2021 PPP $,2024,9.817,,,Currency: PAN - Balboa (PAB),Repository: ILO-STATISTICS - Micro data processing | Data reference period: October
Panama,LFS - Labour Market Survey,Average hourly earnings of employees by sex,Male,Currency: U.S. dollars,2024,5.017,,,Currency: PAN - Balboa (PAB),Repository: ILO-STATISTICS - Micro data processing | Data reference period: October
